transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
417,2025-07-25 19:19:53.927531,7,1314,3,80.74,242.22
418,2025-04-23 19:19:53.927531,9,1433,3,381.78,1145.34
419,2025-02-16 19:19:53.927531,3,1904,7,81.01,567.07
420,2024-11-05 19:19:53.927531,6,1281,9,137.61,1238.49
421,2024-11-20 19:19:53.927531,8,1258,4,110.16,440.64
422,2025-09-19 19:19:53.927531,6,1867,4,184.28,737.12
423,2024-11-15 19:19:53.927531,2,1558,1,46.44,46.44
424,2024-12-29 19:19:53.927531,7,1004,1,429.8,429.8
425,2025-01-01 19:19:53.927531,2,1573,3,431.47,1294.41
426,2025-06-14 19:19:53.927531,2,1979,7,212.34,1486.38
427,2025-02-09 19:19:53.927531,2,1595,9,309.92,2789.28
428,2025-07-04 19:19:53.927531,1,1644,4,324.56,1298.24
429,2025-07-22 19:19:53.927531,1,1393,2,377.14,754.28
430,2025-05-31 19:19:53.927531,7,1335,6,265.14,1590.84
431,2025-06-11 19:19:53.927531,5,1062,6,260.06,1560.36
432,2025-06-13 19:19:53.927531,3,1792,9,319.34,2874.06
433,2025-07-08 19:19:53.927531,1,1043,4,354.49,1417.96
434,2024-12-21 19:19:53.927531,10,1152,8,179.88,1439.04
435,2025-02-03 19:19:53.927531,6,1925,3,171.88,515.64
436,2025-08-05 19:19:53.927531,1,1781,2,142.16,284.32
437,2025-09-08 19:19:53.927531,9,1853,9,278.93,2510.37
438,2024-11-24 19:19:53.927531,2,1682,6,186.48,1118.88
439,2025-03-21 19:19:53.927531,1,1155,8,274.75,2198.0
440,2025-07-11 19:19:53.927531,7,1477,9,208.93,1880.37
441,2024-12-22 19:19:53.927531,6,1274,1,420.0,420.0
442,2025-01-30 19:19:53.927531,6,1357,1,45.83,45.83
443,2025-07-01 19:19:53.927531,5,1425,5,290.38,1451.9
444,2025-06-29 19:19:53.927531,4,1531,9,292.06,2628.54
445,2025-09-08 19:19:53.927531,4,1482,7,198.02,1386.14
446,2025-07-06 19:19:53.927531,3,1213,7,216.3,1514.1
447,2025-11-04 19:19:53.927531,10,1078,2,402.06,804.12
448,2025-03-11 19:19:53.927531,8,1138,3,147.53,442.59
449,2025-01-19 19:19:53.927531,7,1949,4,436.99,1747.96
450,2025-08-01 19:19:53.927531,9,1097,2,449.21,898.42
451,2025-07-02 19:19:53.927531,1,1888,9,328.8,2959.2
452,2025-07-10 19:19:53.927531,7,1663,5,388.7,1943.5
453,2025-09-18 19:19:53.927531,10,1197,7,310.34,2172.38
454,2025-08-08 19:19:53.927531,4,1784,9,267.38,2406.42
455,2025-03-13 19:19:53.927531,7,1155,5,483.67,2418.35
456,2025-02-06 19:19:53.927531,1,1049,6,148.5,891.0
457,2025-04-30 19:19:53.927531,5,1478,4,85.53,342.12
458,2025-04-27 19:19:53.927531,3,1227,8,150.87,1206.96
459,2025-08-28 19:19:53.927531,5,1950,1,311.17,311.17
460,2025-01-31 19:19:53.927531,4,1456,1,100.74,100.74
461,2024-11-21 19:19:53.927531,2,1521,5,455.32,2276.6
462,2025-03-03 19:19:53.927531,4,1148,9,211.4,1902.6
463,2025-08-21 19:19:53.927531,3,1057,2,426.48,852.96
464,2025-06-04 19:19:53.927531,1,1161,3,132.13,396.39
465,2025-06-14 19:19:53.927531,10,1862,8,163.45,1307.6
466,2025-08-11 19:19:53.927531,8,1476,5,39.02,195.1
467,2025-05-04 19:19:53.927531,5,1106,3,136.31,408.93
468,2025-01-24 19:19:53.927531,4,1426,6,250.25,1501.5
469,2025-03-30 19:19:53.927531,10,1394,6,473.61,2841.66
470,2025-08-28 19:19:53.927531,5,1800,5,200.56,1002.8
471,2025-09-19 19:19:53.927531,4,1185,5,323.47,1617.35
472,2025-08-03 19:19:53.927531,3,1557,6,219.58,1317.48
473,2025-03-12 19:19:53.927531,5,1956,2,32.93,65.86
474,2025-04-15 19:19:53.927531,4,1445,6,256.73,1540.38
475,2025-04-01 19:19:53.927531,1,1640,2,42.3,84.6
476,2024-11-29 19:19:53.927531,3,1916,3,443.01,1329.03
477,2025-09-27 19:19:53.927531,10,1829,2,378.99,757.98
478,2025-07-28 19:19:53.927531,10,1447,1,195.54,195.54
479,2025-01-20 19:19:53.927531,8,1086,1,323.71,323.71
480,2025-02-24 19:19:53.927531,7,1248,9,64.89,584.01
481,2025-03-28 19:19:53.927531,2,1840,4,354.25,1417.0
482,2024-11-13 19:19:53.927531,1,1439,5,413.14,2065.7
483,2025-10-13 19:19:53.927531,3,1256,7,412.66,2888.62
484,2025-02-28 19:19:53.927531,5,1276,2,149.3,298.6
485,2025-10-26 19:19:53.927531,10,1789,9,139.24,1253.16
486,2025-03-04 19:19:53.927531,1,1437,4,265.48,1061.92
487,2024-12-15 19:19:53.927531,3,1515,1,484.21,484.21
488,2025-07-28 19:19:53.927531,3,1576,8,461.06,3688.48
489,2025-01-19 19:19:53.927531,5,1946,4,186.22,744.88
490,2025-05-09 19:19:53.927531,3,1201,7,392.12,2744.84
491,2025-03-27 19:19:53.927531,9,1574,3,461.45,1384.35
492,2025-02-28 19:19:53.927531,1,1654,9,137.85,1240.65
493,2025-06-11 19:19:53.927531,4,1755,5,416.84,2084.2
494,2025-08-01 19:19:53.927531,10,1803,5,141.27,706.35
495,2025-02-21 19:19:53.927531,10,1796,3,178.21,534.63
496,2024-12-15 19:19:53.927531,4,1179,9,107.42,966.78
497,2025-11-01 19:19:53.927531,1,1685,3,258.47,775.41
498,2025-10-20 19:19:53.927531,2,1324,2,423.22,846.44
499,2025-01-29 19:19:53.927531,1,1924,9,268.75,2418.75
500,2024-12-04 19:19:53.927531,6,1622,9,70.49,634.41
501,2025-03-03 19:19:53.927531,3,1686,4,133.37,533.48
502,2025-02-20 19:19:53.927531,7,1474,4,285.8,1143.2
503,2025-05-29 19:19:53.927531,5,1664,6,295.76,1774.56
504,2024-11-30 19:19:53.927531,9,1975,9,292.68,2634.12
505,2025-06-06 19:19:53.927531,7,1399,8,47.73,381.84
506,2025-05-11 19:19:53.927531,4,1867,3,379.31,1137.93
507,2025-05-26 19:19:53.927531,5,1216,6,455.62,2733.72
508,2025-10-03 19:19:53.927531,5,1808,7,260.15,1821.05
509,2025-05-10 19:19:53.927531,5,1960,6,362.23,2173.38
510,2025-07-27 19:19:53.927531,10,1452,3,457.87,1373.61
511,2025-02-10 19:19:53.927531,9,1403,9,324.89,2924.01
512,2024-12-17 19:19:53.927531,10,1964,4,340.42,1361.68
513,2025-09-01 19:19:53.927531,3,1931,2,363.49,726.98
514,2025-05-21 19:19:53.927531,6,1988,9,137.65,1238.85
515,2024-12-10 19:19:53.927531,8,1239,3,295.51,886.53
516,2025-09-23 19:19:53.927531,9,1737,6,422.67,2536.02
517,2025-09-22 19:19:53.927531,7,1185,5,155.12,775.6
518,2025-01-24 19:19:53.927531,3,1047,2,449.61,899.22
519,2025-10-24 19:19:53.927531,1,1977,1,313.99,313.99
520,2025-08-02 19:19:53.927531,4,1385,9,217.36,1956.24
521,2025-01-07 19:19:53.927531,6,1207,3,315.36,946.08
522,2025-02-25 19:19:53.927531,3,1156,7,206.91,1448.37
523,2025-03-08 19:19:53.927531,1,1224,9,420.64,3785.76
524,2025-10-01 19:19:53.927531,6,1143,9,246.34,2217.06
525,2025-04-04 19:19:53.927531,1,1418,6,451.59,2709.54
526,2024-12-03 19:19:53.927531,9,1110,8,259.81,2078.48
527,2025-08-07 19:19:53.927531,1,1829,9,333.58,3002.22
528,2025-02-14 19:19:53.927531,6,1874,3,498.89,1496.67
529,2025-08-04 19:19:53.927531,1,1873,6,82.01,492.06
530,2025-08-07 19:19:53.927531,7,1464,5,371.0,1855.0
531,2025-07-13 19:19:53.927531,3,1131,7,78.05,546.35
532,2025-07-23 19:19:53.928529,6,1624,7,421.04,2947.28
533,2025-04-23 19:19:53.928529,7,1835,9,302.26,2720.34
534,2024-12-26 19:19:53.928529,1,1946,1,469.7,469.7
535,2025-07-14 19:19:53.928529,1,1600,6,434.32,2605.92
536,2025-08-22 19:19:53.928529,5,1672,5,46.69,233.45
537,2025-04-02 19:19:53.928529,6,1333,4,77.28,309.12
538,2025-02-01 19:19:53.928529,9,1919,1,304.57,304.57
539,2025-03-01 19:19:53.928529,1,1074,4,263.97,1055.88
540,2025-05-25 19:19:53.928529,4,1792,7,92.6,648.2
541,2024-11-13 19:19:53.928529,10,1411,4,73.39,293.56
542,2025-04-27 19:19:53.928529,8,1518,1,286.36,286.36
543,2025-03-23 19:19:53.928529,10,1624,1,33.97,33.97
544,2025-05-12 19:19:53.928529,9,1035,1,438.13,438.13
545,2025-07-29 19:19:53.928529,3,1777,5,405.47,2027.35
546,2025-09-30 19:19:53.928529,2,1624,7,394.83,2763.81
547,2025-08-01 19:19:53.928529,4,1803,9,17.84,160.56
548,2025-06-06 19:19:53.928529,2,1222,8,33.34,266.72
549,2025-06-07 19:19:53.928529,1,1722,2,279.42,558.84
550,2025-04-29 19:19:53.928529,3,1529,9,497.27,4475.43
551,2025-03-26 19:19:53.928529,7,1240,4,177.73,710.92
552,2025-09-29 19:19:53.928529,1,1133,5,178.74,893.7
553,2025-02-10 19:19:53.928529,2,1731,5,75.8,379.0
554,2025-05-06 19:19:53.928529,1,1390,4,340.42,1361.68
555,2025-10-23 19:19:53.928529,8,1101,6,326.87,1961.22
556,2025-01-30 19:19:53.928529,5,1651,1,59.65,59.65
557,2025-04-02 19:19:53.928529,8,1680,2,239.03,478.06
558,2024-11-15 19:19:53.928529,3,1497,4,336.87,1347.48
559,2024-11-09 19:19:53.928529,7,1510,4,251.82,1007.28
560,2025-01-23 19:19:53.928529,8,1702,8,340.44,2723.52
561,2025-02-05 19:19:53.928529,6,1993,9,409.97,3689.73
562,2025-09-04 19:19:53.928529,7,1536,4,346.05,1384.2
563,2025-08-13 19:19:53.928529,2,1976,6,311.9,1871.4
564,2025-04-02 19:19:53.928529,8,1948,4,428.26,1713.04
565,2024-11-28 19:19:53.928529,5,1544,4,451.29,1805.16
566,2025-05-02 19:19:53.928529,7,1342,9,200.55,1804.95
567,2025-10-17 19:19:53.928529,1,1840,4,94.89,379.56
568,2025-05-12 19:19:53.928529,5,1005,6,410.75,2464.5
569,2025-07-28 19:19:53.928529,1,1957,9,114.74,1032.66
570,2025-03-17 19:19:53.928529,8,1193,3,465.19,1395.57
571,2025-08-21 19:19:53.928529,4,1741,7,21.21,148.47
572,2025-02-13 19:19:53.928529,4,1136,7,461.42,3229.94
573,2025-01-25 19:19:53.928529,2,1834,1,298.7,298.7
574,2025-04-13 19:19:53.928529,5,1911,2,389.62,779.24
575,2025-03-27 19:19:53.928529,1,1472,5,205.26,1026.3
576,2025-09-14 19:19:53.928529,9,1215,8,495.94,3967.52
577,2024-12-01 19:19:53.928529,5,1348,6,121.5,729.0
578,2025-06-14 19:19:53.928529,6,1875,7,139.53,976.71
579,2025-08-28 19:19:53.928529,2,1182,3,35.2,105.6
580,2025-07-29 19:19:53.928529,10,1167,6,470.83,2824.98
581,2025-10-11 19:19:53.928529,10,1793,9,233.45,2101.05
582,2025-09-13 19:19:53.928529,1,1037,3,340.68,1022.04
583,2025-06-07 19:19:53.928529,4,1674,6,346.85,2081.1
584,2025-06-14 19:19:53.928529,7,1470,7,438.51,3069.57
585,2025-09-09 19:19:53.928529,6,1451,5,335.81,1679.05
586,2025-09-27 19:19:53.928529,10,1954,8,285.39,2283.12
587,2025-07-19 19:19:53.928529,1,1489,8,358.06,2864.48
588,2025-05-08 19:19:53.928529,1,1141,6,377.98,2267.88
589,2025-09-24 19:19:53.928529,8,1759,7,101.1,707.7
590,2025-05-03 19:19:53.928529,4,1942,3,63.74,191.22
591,2025-03-27 19:19:53.928529,5,1102,7,46.68,326.76
592,2025-07-06 19:19:53.928529,7,1710,7,193.29,1353.03
593,2025-06-25 19:19:53.928529,8,1711,4,254.02,1016.08
594,2025-05-26 19:19:53.928529,10,1041,4,311.67,1246.68
595,2025-04-04 19:19:53.928529,7,1946,3,479.44,1438.32
596,2025-03-29 19:19:53.928529,2,1146,7,172.09,1204.63
597,2025-03-15 19:19:53.928529,4,1065,5,382.83,1914.15
598,2024-12-09 19:19:53.928529,10,1942,3,270.37,811.11
599,2025-06-12 19:19:53.928529,1,1192,6,117.84,707.04
600,2025-03-11 19:19:53.928529,10,1297,6,311.5,1869.0
601,2025-08-21 19:19:53.928529,9,1037,6,483.92,2903.52
602,2025-10-27 19:19:53.928529,3,1501,2,70.91,141.82
603,2025-08-23 19:19:53.928529,3,1652,7,258.57,1809.99
604,2025-02-25 19:19:53.928529,10,1617,7,35.29,247.03
605,2025-03-20 19:19:53.928529,9,1427,4,167.4,669.6
606,2025-10-29 19:19:53.928529,10,1663,6,314.1,1884.6
607,2025-05-15 19:19:53.928529,3,1351,4,422.12,1688.48
608,2025-06-17 19:19:53.928529,8,1925,4,367.86,1471.44
609,2025-05-21 19:19:53.928529,2,1325,6,236.8,1420.8
610,2025-05-19 19:19:53.928529,3,1037,9,455.52,4099.68
611,2025-01-26 19:19:53.928529,2,1096,7,158.33,1108.31
612,2025-07-06 19:19:53.928529,1,1107,2,379.45,758.9
613,2025-04-25 19:19:53.928529,2,1630,6,242.26,1453.56
614,2025-10-31 19:19:53.928529,8,1150,5,450.33,2251.65
615,2025-10-07 19:19:53.928529,9,1073,6,400.74,2404.44
616,2025-05-24 19:19:53.928529,2,1056,8,451.72,3613.76
617,2024-12-01 19:19:53.928529,7,1877,8,114.98,919.84
618,2025-06-22 19:19:53.928529,5,1334,3,337.39,1012.17
619,2024-11-05 19:19:53.928529,3,1251,9,371.85,3346.65
620,2024-12-19 19:19:53.928529,9,1918,6,373.78,2242.68
621,2024-11-28 19:19:53.928529,6,1803,7,256.96,1798.72
622,2025-06-13 19:19:53.928529,1,1824,9,15.51,139.59
623,2024-12-13 19:19:53.928529,5,1766,7,138.1,966.7
624,2025-04-02 19:19:53.928529,7,1253,9,168.42,1515.78
625,2025-01-08 19:19:53.928529,4,1384,1,427.5,427.5
626,2025-06-26 19:19:53.928529,8,1455,1,422.03,422.03
627,2025-01-17 19:19:53.928529,10,1258,3,61.29,183.87
628,2025-08-27 19:19:53.928529,5,1781,9,475.42,4278.78
629,2025-02-26 19:19:53.928529,9,1464,1,99.4,99.4
630,2025-02-03 19:19:53.928529,9,1033,1,213.04,213.04
631,2024-11-06 19:19:53.928529,9,1494,5,115.43,577.15
632,2025-05-07 19:19:53.928529,1,1325,8,431.56,3452.48
633,2025-05-22 19:19:53.928529,2,1836,2,377.21,754.42
634,2025-08-06 19:19:53.928529,3,1237,4,183.23,732.92
635,2025-04-17 19:19:53.928529,4,1690,6,344.12,2064.72
636,2024-11-24 19:19:53.928529,10,1615,1,100.34,100.34
637,2025-10-17 19:19:53.928529,9,1540,4,197.33,789.32
638,2025-09-27 19:19:53.928529,10,1738,4,194.78,779.12
639,2025-07-02 19:19:53.928529,6,1465,9,126.59,1139.31
640,2025-05-16 19:19:53.928529,1,1743,9,439.39,3954.51
641,2025-06-17 19:19:53.928529,9,1303,6,342.63,2055.78
642,2025-03-08 19:19:53.928529,6,1861,8,147.17,1177.36
643,2025-03-30 19:19:53.928529,4,1846,4,128.64,514.56
644,2025-07-02 19:19:53.928529,4,1116,8,18.8,150.4
645,2025-09-08 19:19:53.928529,3,1206,3,179.83,539.49
646,2025-06-10 19:19:53.928529,7,1911,2,268.12,536.24
647,2024-12-23 19:19:53.928529,3,1696,6,146.08,876.48
648,2024-11-09 19:19:53.928529,2,1480,5,353.22,1766.1
649,2025-11-04 19:19:53.928529,10,1649,8,211.76,1694.08
650,2024-11-22 19:19:53.928529,8,1402,1,165.0,165.0
651,2025-04-29 19:19:53.928529,4,1996,3,470.14,1410.42
652,2025-04-28 19:19:53.928529,8,1834,7,138.77,971.39
653,2024-12-28 19:19:53.928529,1,1675,4,205.15,820.6
654,2025-07-11 19:19:53.928529,5,1899,5,197.32,986.6
655,2025-06-24 19:19:53.928529,9,1586,8,128.19,1025.52
656,2025-09-08 19:19:53.928529,1,1232,1,116.56,116.56
657,2025-09-22 19:19:53.928529,4,1928,1,158.17,158.17
658,2025-05-16 19:19:53.928529,6,1283,7,433.48,3034.36
659,2025-05-29 19:19:53.928529,10,1479,9,385.87,3472.83
660,2025-05-16 19:19:53.928529,8,1888,4,343.69,1374.76
661,2024-12-23 19:19:53.928529,3,1766,8,233.98,1871.84
662,2025-01-06 19:19:53.928529,5,1975,7,258.8,1811.6
663,2025-06-09 19:19:53.928529,7,1008,2,140.9,281.8
664,2025-08-17 19:19:53.928529,1,1714,5,46.41,232.05
665,2025-04-06 19:19:53.928529,7,1901,9,172.21,1549.89
666,2025-04-16 19:19:53.928529,8,1378,9,252.84,2275.56
667,2025-02-26 19:19:53.928529,8,1816,3,38.08,114.24
668,2025-03-21 19:19:53.928529,9,1602,3,53.23,159.69
669,2025-05-25 19:19:53.928529,6,1380,2,138.88,277.76
670,2025-03-23 19:19:53.928529,6,1843,7,189.87,1329.09
671,2025-06-11 19:19:53.928529,2,1661,6,202.73,1216.38
672,2025-10-16 19:19:53.928529,3,1359,5,67.76,338.8
673,2025-09-19 19:19:53.928529,4,1175,7,120.65,844.55
674,2025-03-17 19:19:53.928529,4,1484,4,138.21,552.84
675,2025-01-04 19:19:53.928529,8,1404,5,43.14,215.7
676,2025-10-22 19:19:53.928529,1,1032,9,169.79,1528.11
677,2025-06-15 19:19:53.928529,10,1464,9,45.39,408.51
678,2025-11-04 19:19:53.928529,4,1695,4,354.69,1418.76
679,2025-09-12 19:19:53.928529,4,1156,6,199.16,1194.96
680,2025-02-19 19:19:53.928529,1,1564,2,170.11,340.22
681,2025-06-14 19:19:53.928529,3,1807,3,72.0,216.0
682,2025-10-24 19:19:53.928529,5,1201,9,120.99,1088.91
683,2024-12-10 19:19:53.928529,6,1785,6,124.03,744.18
684,2025-03-26 19:19:53.928529,9,1174,8,492.75,3942.0
685,2025-02-06 19:19:53.928529,9,1243,5,419.32,2096.6
686,2024-11-12 19:19:53.928529,9,1268,2,17.48,34.96
687,2025-06-02 19:19:53.928529,1,1922,7,312.25,2185.75
688,2025-10-28 19:19:53.928529,9,1445,6,135.4,812.4
689,2025-07-06 19:19:53.928529,8,1073,2,61.14,122.28
690,2024-11-22 19:19:53.928529,2,1095,6,355.74,2134.44
691,2025-05-25 19:19:53.928529,1,1872,8,74.49,595.92
692,2025-08-07 19:19:53.928529,1,1172,1,227.43,227.43
693,2025-06-22 19:19:53.928529,6,1898,4,319.76,1279.04
694,2025-05-03 19:19:53.928529,9,1405,1,281.7,281.7
695,2024-12-24 19:19:53.928529,7,1154,2,489.04,978.08
696,2025-05-11 19:19:53.928529,5,1182,1,395.01,395.01
697,2025-10-08 19:19:53.928529,2,1322,6,389.35,2336.1
698,2025-03-30 19:19:53.928529,1,1288,6,184.24,1105.44
699,2024-11-13 19:19:53.928529,2,1257,1,14.11,14.11
700,2025-09-25 19:19:53.928529,1,1586,4,369.86,1479.44
701,2025-03-22 19:19:53.928529,3,1173,4,499.87,1999.48
702,2025-04-27 19:19:53.928529,6,1329,8,208.88,1671.04
703,2025-06-13 19:19:53.928529,8,1230,6,492.9,2957.4
704,2025-04-18 19:19:53.928529,3,1758,2,79.44,158.88
705,2025-04-07 19:19:53.928529,10,1160,5,155.29,776.45
706,2025-03-30 19:19:53.928529,9,1185,4,93.66,374.64
707,2025-03-10 19:19:53.928529,10,1902,4,242.84,971.36
708,2025-09-20 19:19:53.928529,5,1142,8,400.52,3204.16
709,2025-10-01 19:19:53.928529,7,1281,5,176.92,884.6
710,2025-02-25 19:19:53.928529,8,1906,3,454.05,1362.15
711,2025-08-15 19:19:53.928529,3,1639,4,276.97,1107.88
712,2025-02-22 19:19:53.928529,2,1677,1,238.06,238.06
713,2025-04-22 19:19:53.928529,2,1026,6,395.65,2373.9
714,2025-01-06 19:19:53.928529,5,1245,4,59.71,238.84
715,2025-10-26 19:19:53.928529,1,1486,6,389.14,2334.84
716,2024-12-28 19:19:53.928529,2,1646,2,129.05,258.1
717,2025-01-23 19:19:53.928529,9,1896,5,147.6,738.0
718,2025-03-08 19:19:53.928529,7,1201,9,303.73,2733.57
719,2025-02-27 19:19:53.928529,6,1020,8,451.95,3615.6
720,2024-11-05 19:19:53.928529,9,1590,3,293.42,880.26
721,2025-10-31 19:19:53.928529,7,1669,1,327.99,327.99
722,2025-07-09 19:19:53.928529,5,1093,3,390.53,1171.59
723,2025-01-20 19:19:53.928529,9,1007,8,137.07,1096.56
724,2025-09-01 19:19:53.928529,6,1471,3,415.34,1246.02
725,2025-06-12 19:19:53.928529,6,1338,5,214.8,1074.0
726,2025-03-26 19:19:53.928529,4,1258,2,96.07,192.14
727,2025-03-11 19:19:53.928529,1,1054,1,181.56,181.56
728,2025-05-12 19:19:53.928529,5,1910,5,130.6,653.0
729,2025-02-11 19:19:53.928529,9,1547,5,122.07,610.35
730,2024-11-29 19:19:53.928529,8,1005,6,148.46,890.76
731,2025-01-27 19:19:53.928529,8,1376,2,98.66,197.32
732,2025-09-03 19:19:53.928529,5,1553,9,337.17,3034.53
733,2025-04-02 19:19:53.928529,9,1049,2,294.2,588.4
734,2024-11-28 19:19:53.928529,3,1111,2,327.74,655.48
735,2024-12-25 19:19:53.928529,3,1145,5,178.43,892.15
736,2025-01-26 19:19:53.928529,1,1229,9,387.17,3484.53
737,2025-05-12 19:19:53.928529,9,1722,4,73.51,294.04
738,2025-07-30 19:19:53.928529,6,1496,6,289.86,1739.16
739,2025-07-23 19:19:53.928529,2,1305,2,144.97,289.94
740,2025-07-29 19:19:53.928529,8,1541,4,268.53,1074.12
741,2024-12-29 19:19:53.928529,9,1460,9,168.58,1517.22
742,2025-10-30 19:19:53.928529,9,1806,2,397.35,794.7
743,2025-04-22 19:19:53.928529,2,1627,1,446.72,446.72
744,2024-11-19 19:19:53.928529,2,1907,4,373.86,1495.44
745,2025-06-25 19:19:53.928529,7,1225,4,96.04,384.16
746,2024-11-12 19:19:53.928529,4,1058,1,144.68,144.68
747,2025-02-19 19:19:53.928529,1,1075,4,460.49,1841.96
748,2025-10-13 19:19:53.928529,8,1427,3,224.24,672.72
749,2025-09-13 19:19:53.928529,2,1727,2,471.18,942.36
750,2025-05-24 19:19:53.928529,3,1131,4,202.3,809.2
751,2025-04-17 19:19:53.928529,5,1931,8,476.37,3810.96
752,2025-08-14 19:19:53.928529,3,1497,7,463.61,3245.27
753,2025-06-13 19:19:53.928529,7,1815,9,333.66,3002.94
754,2025-08-12 19:19:53.928529,7,1909,8,14.33,114.64
755,2025-08-19 19:19:53.928529,2,1592,1,206.16,206.16
756,2025-11-04 19:19:53.928529,7,1304,2,456.51,913.02
757,2025-09-15 19:19:53.928529,6,1066,2,443.7,887.4
758,2025-05-16 19:19:53.928529,10,1229,8,101.82,814.56
759,2025-04-14 19:19:53.928529,9,1982,4,205.6,822.4
760,2025-02-18 19:19:53.928529,9,1332,9,419.4,3774.6
761,2025-01-21 19:19:53.928529,2,1904,2,293.16,586.32
762,2025-10-02 19:19:53.928529,7,1276,4,425.18,1700.72
763,2024-11-22 19:19:53.928529,5,1872,1,415.02,415.02
764,2025-08-02 19:19:53.928529,6,1583,3,454.67,1364.01
765,2025-08-25 19:19:53.928529,1,1720,6,67.44,404.64
766,2025-09-27 19:19:53.928529,7,1783,9,81.16,730.44
767,2025-06-04 19:19:53.928529,6,1143,1,50.58,50.58
768,2025-02-28 19:19:53.928529,4,1250,5,468.28,2341.4
769,2025-05-27 19:19:53.928529,1,1795,2,242.83,485.66
770,2025-07-10 19:19:53.928529,9,1690,7,41.52,290.64
771,2025-02-19 19:19:53.928529,4,1951,4,167.55,670.2
772,2025-01-03 19:19:53.928529,2,1079,5,182.19,910.95
773,2025-02-10 19:19:53.928529,8,1056,8,406.68,3253.44
774,2025-09-12 19:19:53.928529,2,1365,2,370.38,740.76
775,2025-03-14 19:19:53.928529,5,1307,3,347.8,1043.4
776,2025-03-28 19:19:53.928529,6,1173,5,20.71,103.55
777,2025-02-27 19:19:53.928529,8,1461,4,456.24,1824.96
778,2024-12-27 19:19:53.928529,1,1749,5,115.62,578.1
779,2025-07-16 19:19:53.928529,1,1677,3,318.24,954.72
780,2025-02-23 19:19:53.928529,4,1595,9,40.29,362.61
781,2025-01-06 19:19:53.928529,5,1492,8,49.95,399.6
782,2025-04-12 19:19:53.928529,9,1559,6,14.69,88.14
783,2025-03-21 19:19:53.928529,7,1638,1,287.3,287.3
784,2024-11-29 19:19:53.928529,7,1680,4,318.4,1273.6
785,2025-08-31 19:19:53.928529,8,1865,7,34.73,243.11
786,2025-08-22 19:19:53.928529,5,1373,5,152.34,761.7
787,2025-07-25 19:19:53.928529,5,1954,4,427.21,1708.84
788,2025-04-27 19:19:53.928529,1,1348,9,59.64,536.76
789,2025-02-26 19:19:53.928529,9,1066,8,116.11,928.88
790,2025-03-24 19:19:53.928529,6,1329,3,217.95,653.85
791,2025-01-15 19:19:53.928529,9,1851,6,422.71,2536.26
792,2025-01-03 19:19:53.928529,3,1193,4,134.88,539.52
793,2025-07-30 19:19:53.928529,5,1154,7,498.6,3490.2
794,2024-12-02 19:19:53.928529,2,1159,1,184.08,184.08
795,2025-01-23 19:19:53.928529,10,1695,1,199.36,199.36
796,2024-12-05 19:19:53.928529,5,1265,6,69.83,418.98
797,2024-11-23 19:19:53.928529,8,1167,7,343.3,2403.1
798,2025-01-01 19:19:53.928529,2,1144,9,129.3,1163.7
799,2025-03-01 19:19:53.928529,8,1185,7,318.15,2227.05
800,2025-05-23 19:19:53.928529,4,1885,9,119.35,1074.15
801,2024-12-05 19:19:53.928529,10,1864,9,200.06,1800.54
802,2025-10-06 19:19:53.928529,10,1773,8,429.77,3438.16
803,2025-03-03 19:19:53.928529,1,1422,7,372.06,2604.42
804,2025-07-22 19:19:53.928529,5,1785,3,85.75,257.25
805,2025-09-15 19:19:53.928529,1,1456,3,307.78,923.34
806,2025-08-16 19:19:53.928529,7,1839,5,318.03,1590.15
807,2025-06-25 19:19:53.928529,8,1344,7,54.38,380.66
808,2025-01-24 19:19:53.928529,3,1734,7,238.24,1667.68
809,2025-06-20 19:19:53.928529,3,1553,1,137.73,137.73
810,2025-05-05 19:19:53.928529,7,1515,8,238.89,1911.12
811,2024-12-10 19:19:53.928529,4,1787,1,390.76,390.76
812,2025-02-05 19:19:53.928529,3,1795,4,87.55,350.2
813,2024-11-30 19:19:53.928529,8,1935,2,70.42,140.84
814,2025-08-28 19:19:53.928529,3,1704,5,141.97,709.85
815,2025-10-02 19:19:53.928529,7,1103,6,476.61,2859.66
816,2025-02-16 19:19:53.928529,2,1246,4,376.43,1505.72
817,2025-09-13 19:19:53.928529,1,1811,4,19.53,78.12
818,2025-04-14 19:19:53.928529,6,1022,7,206.49,1445.43
819,2025-07-02 19:19:53.928529,8,1952,4,136.13,544.52
820,2025-03-15 19:19:53.928529,1,1814,2,322.69,645.38
821,2025-09-23 19:19:53.928529,10,1524,4,235.05,940.2
822,2025-03-10 19:19:53.928529,9,1143,7,482.6,3378.2
823,2025-07-17 19:19:53.928529,3,1729,1,117.3,117.3
824,2025-03-01 19:19:53.928529,3,1694,4,298.05,1192.2
825,2025-06-07 19:19:53.928529,4,1862,6,353.1,2118.6
826,2025-05-06 19:19:53.928529,1,1753,8,414.53,3316.24
827,2024-12-04 19:19:53.928529,9,1192,8,209.42,1675.36
828,2025-08-02 19:19:53.928529,3,1464,9,346.59,3119.31
829,2025-10-28 19:19:53.928529,10,1783,5,158.57,792.85
830,2024-11-10 19:19:53.928529,4,1374,2,223.38,446.76
831,2025-05-05 19:19:53.928529,1,1676,3,448.86,1346.58
832,2025-01-28 19:19:53.928529,4,1691,2,475.45,950.9
