transaction_count,total_spent,avg_transaction,std_transaction,total_items,avg_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,customer_id,age,gender,city,loyalty_tier,cluster
1,155.16,155.16,0.0,4,4.0,2025-08-07 19:19:53.942531,2025-08-07 19:19:53.942531,88,0,212,24,M,Houston,Silver,1
1,2752.74,2752.74,0.0,6,6.0,2025-08-09 19:19:53.943532,2025-08-09 19:19:53.943532,86,0,213,76,M,Chicago,Bronze,1
2,3381.8100000000004,1690.9050000000002,997.2539067108237,16,8.0,2025-05-05 19:19:53.942531,2025-10-31 19:19:53.929529,3,178,214,68,M,New York,Gold,0
3,7177.67,2392.556666666667,1760.3168729616077,15,5.0,2024-12-22 19:19:53.929529,2025-10-06 19:19:53.933530,28,288,216,45,F,New York,Bronze,0
3,4991.75,1663.9166666666667,988.0048713611351,15,5.0,2024-12-26 19:19:53.935529,2025-09-07 19:19:53.937529,57,255,220,79,F,Houston,Silver,0
2,1308.02,654.01,790.7292291296687,10,5.0,2025-10-18 19:19:53.937529,2025-10-21 19:19:53.939529,13,3,221,74,F,Phoenix,Bronze,1
2,1456.88,728.44,268.2480285109287,5,2.5,2025-01-08 19:19:53.943532,2025-04-03 19:19:53.948531,214,85,223,23,M,Houston,Gold,1
4,2109.73,527.4325,402.44925455474095,16,4.0,2025-05-25 19:19:53.943532,2025-10-09 19:19:53.939529,25,136,224,45,M,Los Angeles,Silver,0
3,2634.87,878.29,453.0713223102958,10,3.3333333333333335,2024-11-14 19:19:53.936529,2025-05-05 19:19:53.928529,182,171,225,45,F,Phoenix,Gold,1
5,4530.5599999999995,906.1119999999999,831.6219184942156,19,3.8,2025-04-30 19:19:53.944533,2025-10-23 19:19:53.939529,11,175,226,61,F,Houston,Gold,0
5,5622.59,1124.518,715.6163467389492,24,4.8,2025-03-13 19:19:53.931529,2025-08-04 19:19:53.935529,91,144,227,61,F,Houston,Bronze,0
3,5098.6,1699.5333333333335,601.1376222075386,15,5.0,2025-01-09 19:19:53.946533,2025-04-29 19:19:53.955921,188,110,228,37,F,Phoenix,Bronze,0
2,1808.1,904.05,1174.4902214152316,12,6.0,2024-11-28 19:19:53.943532,2025-07-30 19:19:53.938529,96,243,229,47,F,Phoenix,Bronze,0
1,508.38,508.38,0.0,3,3.0,2025-03-26 19:19:53.940529,2025-03-26 19:19:53.940529,222,0,230,79,M,New York,Silver,1
1,1841.56,1841.56,0.0,4,4.0,2025-05-02 19:19:53.938529,2025-05-02 19:19:53.938529,185,0,232,75,M,Phoenix,Gold,1
4,4414.66,1103.665,877.4472896039587,16,4.0,2025-01-03 19:19:53.954921,2025-10-16 19:19:53.943532,18,285,233,72,F,Phoenix,Bronze,0
3,791.63,263.87666666666667,153.53453498588954,14,4.666666666666667,2024-12-15 19:19:53.954921,2025-08-04 19:19:53.943532,91,231,234,45,F,Chicago,Silver,0
3,2071.98,690.66,452.89045342113366,16,5.333333333333333,2025-03-17 19:19:53.933530,2025-08-21 19:19:53.933530,74,157,235,42,M,Phoenix,Bronze,0
4,4042.33,1010.5825,645.2899132625066,14,3.5,2024-11-20 19:19:53.928529,2025-09-17 19:19:53.943532,47,301,236,56,M,Los Angeles,Bronze,0
3,3117.58,1039.1933333333334,598.7805876390227,9,3.0,2025-03-05 19:19:53.930529,2025-06-24 19:19:53.929529,132,110,237,79,F,Houston,Bronze,1
3,3809.4799999999996,1269.8266666666666,1244.6936944217775,17,5.666666666666667,2025-01-05 19:19:53.930529,2025-06-24 19:19:53.940529,132,170,238,50,F,Houston,Silver,0
3,5049.9,1683.3,125.05792098063999,18,6.0,2024-11-28 19:19:53.934529,2025-10-24 19:19:53.946533,10,330,239,18,F,Houston,Gold,0
1,309.22,309.22,0.0,2,2.0,2025-06-17 19:19:53.950533,2025-06-17 19:19:53.950533,139,0,240,74,F,Houston,Gold,1
2,3920.7000000000003,1960.3500000000001,1758.4472855903302,17,8.5,2025-06-29 19:19:53.938529,2025-07-15 19:19:53.936529,111,15,241,44,M,Chicago,Gold,1
5,8503.07,1700.614,1491.01287694976,30,6.0,2024-11-25 19:19:53.931529,2025-09-19 19:19:53.934529,45,298,242,79,F,Phoenix,Bronze,0
4,7277.950000000001,1819.4875000000002,1314.8586039919526,22,5.5,2024-11-26 19:19:53.942531,2025-06-02 19:19:53.936529,154,187,243,74,M,Houston,Bronze,0
3,4154.219999999999,1384.7399999999998,1294.3563303820165,12,4.0,2024-11-12 19:19:53.930529,2025-05-16 19:19:53.950533,171,185,244,69,F,New York,Silver,0
4,4760.26,1190.065,1067.550180850218,25,6.25,2025-01-16 19:19:53.936529,2025-08-15 19:19:53.929529,80,210,245,30,M,Houston,Gold,0
3,3196.92,1065.64,595.9450622330888,10,3.3333333333333335,2025-01-21 19:19:53.931529,2025-07-25 19:19:53.939529,101,185,247,20,F,Houston,Bronze,0
3,4347.34,1449.1133333333335,1391.2717457539823,17,5.666666666666667,2025-05-16 19:19:53.928529,2025-09-04 19:19:53.935529,60,111,250,25,M,Los Angeles,Gold,0
4,1465.74,366.435,236.0033719391879,19,4.75,2025-07-04 19:19:53.930529,2025-07-29 19:19:53.939529,97,25,251,44,F,Phoenix,Silver,0
2,4272.09,2136.045,1933.010736661853,11,5.5,2025-03-04 19:19:53.948531,2025-03-08 19:19:53.946533,240,3,253,79,F,Los Angeles,Gold,1
5,6082.91,1216.5819999999999,658.7348454955151,18,3.6,2025-01-22 19:19:53.939529,2025-08-09 19:19:53.953922,86,199,254,54,F,New York,Bronze,0
2,2754.7999999999997,1377.3999999999999,1839.6655704774168,11,5.5,2025-03-13 19:19:53.939529,2025-10-08 19:19:53.939529,26,209,255,50,M,Phoenix,Bronze,0
2,1574.6399999999999,787.3199999999999,942.2056437954508,10,5.0,2025-04-25 19:19:53.928529,2025-07-02 19:19:53.939529,124,68,256,68,M,Phoenix,Bronze,1
5,2640.0,528.0,583.2859500708037,20,4.0,2024-11-26 19:19:53.932529,2025-08-11 19:19:53.949532,84,258,257,59,M,Los Angeles,Bronze,0
1,1046.71,1046.71,0.0,7,7.0,2025-04-10 19:19:53.939529,2025-04-10 19:19:53.939529,207,0,258,61,M,Los Angeles,Bronze,1
2,4322.94,2161.47,2832.3020699070926,10,5.0,2025-03-30 19:19:53.931529,2025-10-21 19:19:53.940529,13,205,259,41,F,Los Angeles,Gold,0
1,333.94,333.94,0.0,2,2.0,2024-12-14 19:19:53.928529,2024-12-14 19:19:53.928529,324,0,261,76,F,Houston,Bronze,1
2,1691.21,845.605,101.03848796374581,7,3.5,2024-11-29 19:19:53.930529,2025-10-10 19:19:53.939529,24,315,262,71,M,Chicago,Silver,0
2,1321.1000000000001,660.5500000000001,698.0699565229835,9,4.5,2025-03-26 19:19:53.927531,2025-08-25 19:19:53.936529,70,152,263,49,F,Phoenix,Silver,1
4,8451.43,2112.8575,1813.3408184963464,26,6.5,2024-12-06 19:19:53.931529,2025-10-14 19:19:53.938529,20,312,265,41,F,Houston,Gold,0
1,1472.72,1472.72,0.0,4,4.0,2025-04-16 19:19:53.953922,2025-04-16 19:19:53.953922,201,0,266,58,F,New York,Silver,1
2,2598.5,1299.25,1312.8144499509442,8,4.0,2025-01-28 19:19:53.932529,2025-10-22 19:19:53.944533,12,267,267,69,M,Phoenix,Silver,0
1,1557.65,1557.65,0.0,5,5.0,2025-07-05 19:19:53.949532,2025-07-05 19:19:53.949532,121,0,268,66,M,Phoenix,Bronze,1
1,2241.96,2241.96,0.0,6,6.0,2024-12-22 19:19:53.935529,2024-12-22 19:19:53.935529,316,0,269,79,F,New York,Bronze,1
4,4050.4300000000003,1012.6075000000001,571.9119379400411,16,4.0,2025-07-27 19:19:53.931529,2025-10-10 19:19:53.930529,24,74,270,66,M,New York,Gold,0
5,5901.0599999999995,1180.212,862.223297713533,28,5.6,2025-01-06 19:19:53.937529,2025-10-28 19:19:53.946533,6,295,271,75,M,New York,Silver,0
4,6566.05,1641.5125,1023.259525613289,25,6.25,2025-01-08 19:19:53.949532,2025-10-28 19:19:53.937529,6,292,272,69,F,Phoenix,Gold,0
3,4275.78,1425.26,126.65535401237491,16,5.333333333333333,2024-12-27 19:19:53.935529,2025-10-20 19:19:53.955921,14,297,273,29,M,Los Angeles,Bronze,0
3,1582.6399999999999,527.5466666666666,69.4281393480578,10,3.3333333333333335,2025-02-15 19:19:53.937529,2025-06-10 19:19:53.929529,146,114,274,79,M,New York,Gold,1
2,2820.84,1410.42,824.5147911347619,8,4.0,2025-06-13 19:19:53.930529,2025-06-21 19:19:53.935529,135,8,276,19,F,Phoenix,Gold,1
2,1427.5700000000002,713.7850000000001,191.1804604294069,13,6.5,2024-12-27 19:19:53.932529,2025-09-12 19:19:53.934529,52,259,277,20,M,Chicago,Bronze,0
6,9131.01,1521.835,421.2062719262382,34,5.666666666666667,2024-11-05 19:19:53.929529,2025-04-22 19:19:53.938529,195,168,278,66,F,Chicago,Gold,0
1,1809.01,1809.01,0.0,7,7.0,2025-01-15 19:19:53.933530,2025-01-15 19:19:53.933530,292,0,279,54,M,Houston,Bronze,1
1,664.65,664.65,0.0,7,7.0,2024-12-07 19:19:53.936529,2024-12-07 19:19:53.936529,331,0,280,66,M,Los Angeles,Silver,1
2,1288.6399999999999,644.3199999999999,132.48352652311152,7,3.5,2025-01-07 19:19:53.932529,2025-01-23 19:19:53.928529,284,15,281,73,M,New York,Gold,1
1,4364.01,4364.01,0.0,9,9.0,2024-12-20 19:19:53.930529,2024-12-20 19:19:53.930529,318,0,282,34,F,Phoenix,Gold,1
3,3122.34,1040.78,760.7816604650772,18,6.0,2024-11-28 19:19:53.931529,2025-07-20 19:19:53.940529,106,234,283,76,F,New York,Bronze,0
3,5284.38,1761.46,1198.389248825272,18,6.0,2025-03-19 19:19:53.943532,2025-08-04 19:19:53.938529,91,137,284,66,M,Phoenix,Gold,0
2,1873.5,936.75,163.893209743418,11,5.5,2025-05-13 19:19:53.929529,2025-08-22 19:19:53.936529,73,101,285,19,F,Chicago,Bronze,1
3,5292.91,1764.3033333333333,1681.9090985048308,12,4.0,2025-02-02 19:19:53.930529,2025-09-04 19:19:53.928529,60,213,286,19,M,New York,Gold,0
2,3264.38,1632.19,614.150523731764,10,5.0,2025-02-27 19:19:53.936529,2025-09-10 19:19:53.936529,54,195,288,71,F,Los Angeles,Silver,0
2,1415.76,707.88,455.82931542409597,9,4.5,2024-11-11 19:19:53.952915,2025-10-21 19:19:53.949532,13,343,289,40,M,Houston,Silver,0
1,2228.1,2228.1,0.0,7,7.0,2024-12-12 19:19:53.933530,2024-12-12 19:19:53.933530,326,0,290,54,M,Los Angeles,Gold,1
1,126.38,126.38,0.0,2,2.0,2025-09-13 19:19:53.945531,2025-09-13 19:19:53.945531,51,0,293,18,F,Los Angeles,Silver,1
4,2661.92,665.48,215.5139327282577,22,5.5,2025-03-24 19:19:53.934529,2025-10-19 19:19:53.929529,15,208,295,79,F,Phoenix,Bronze,0
1,1918.62,1918.62,0.0,6,6.0,2025-08-10 19:19:53.950533,2025-08-10 19:19:53.950533,85,0,296,19,M,Houston,Silver,1
3,5600.18,1866.7266666666667,1489.1587875486393,15,5.0,2025-06-04 19:19:53.940529,2025-08-23 19:19:53.937529,72,79,297,70,M,Houston,Silver,0
1,2749.56,2749.56,0.0,6,6.0,2025-08-01 19:19:53.936529,2025-08-01 19:19:53.936529,94,0,298,61,F,Houston,Gold,1
5,9300.99,1860.1979999999999,1013.5730859291795,27,5.4,2025-03-01 19:19:53.947530,2025-07-20 19:19:53.940529,106,140,299,43,M,New York,Silver,0
1,1663.05,1663.05,0.0,5,5.0,2025-07-27 19:19:53.932529,2025-07-27 19:19:53.932529,99,0,300,49,F,Houston,Bronze,1
1,2554.5,2554.5,0.0,6,6.0,2025-04-29 19:19:53.938529,2025-04-29 19:19:53.938529,188,0,301,23,F,Phoenix,Bronze,1
4,1964.7900000000002,491.19750000000005,532.8347915551936,9,2.25,2024-11-21 19:19:53.927531,2025-09-17 19:19:53.931529,47,300,302,49,F,Phoenix,Bronze,0
4,1995.24,498.81,135.59176523668393,11,2.75,2025-01-16 19:19:53.954921,2025-10-13 19:19:53.928529,21,269,303,72,F,Los Angeles,Bronze,0
3,5640.93,1880.3100000000002,574.9683501724247,19,6.333333333333333,2025-02-14 19:19:53.933530,2025-05-26 19:19:53.937529,161,101,306,28,M,Chicago,Silver,0
3,2647.64,882.5466666666666,646.008003381795,13,4.333333333333333,2024-12-02 19:19:53.939529,2025-05-21 19:19:53.930529,166,169,307,73,M,New York,Bronze,0
3,4501.92,1500.64,1494.8628931109367,22,7.333333333333333,2025-03-12 19:19:53.935529,2025-08-12 19:19:53.935529,83,153,308,76,F,New York,Bronze,0
1,946.47,946.47,0.0,3,3.0,2025-06-08 19:19:53.938529,2025-06-08 19:19:53.938529,148,0,309,34,F,Phoenix,Bronze,1
2,6282.210000000001,3141.1050000000005,1464.7080576176265,15,7.5,2025-06-12 19:19:53.939529,2025-06-17 19:19:53.933530,139,4,310,55,F,Chicago,Bronze,0
3,5773.139999999999,1924.3799999999999,691.0409461095632,18,6.0,2025-05-24 19:19:53.929529,2025-07-22 19:19:53.946533,104,59,311,41,F,Los Angeles,Silver,0
1,607.25,607.25,0.0,5,5.0,2025-01-05 19:19:53.930529,2025-01-05 19:19:53.930529,302,0,312,22,M,Phoenix,Gold,1
2,1941.8200000000002,970.9100000000001,201.5395747737899,11,5.5,2025-01-15 19:19:53.940529,2025-06-09 19:19:53.936529,147,144,313,69,M,Chicago,Gold,1
2,5373.28,2686.64,1055.682140040268,14,7.0,2025-03-02 19:19:53.931529,2025-05-15 19:19:53.940529,172,74,314,51,F,New York,Gold,0
2,933.81,466.905,202.96085940397472,3,1.5,2025-01-11 19:19:53.939529,2025-09-29 19:19:53.935529,35,260,315,23,F,Chicago,Gold,1
1,1254.7,1254.7,0.0,5,5.0,2025-07-23 19:19:53.930529,2025-07-23 19:19:53.930529,103,0,317,28,M,Phoenix,Gold,1
2,5107.45,2553.725,980.8490293872954,13,6.5,2024-11-07 19:19:53.939529,2025-06-06 19:19:53.929529,150,210,318,65,M,Phoenix,Gold,0
1,904.98,904.98,0.0,6,6.0,2025-10-22 19:19:53.940529,2025-10-22 19:19:53.940529,12,0,320,50,F,Houston,Silver,1
3,6608.450000000001,2202.816666666667,1861.4648137779382,15,5.0,2025-05-27 19:19:53.943532,2025-09-27 19:19:53.936529,37,122,321,26,F,Houston,Silver,0
1,1423.6,1423.6,0.0,4,4.0,2025-09-22 19:19:53.937529,2025-09-22 19:19:53.937529,42,0,323,76,F,Los Angeles,Bronze,1
1,3343.5,3343.5,0.0,9,9.0,2025-04-13 19:19:53.949532,2025-04-13 19:19:53.949532,204,0,324,23,M,Phoenix,Bronze,1
3,5897.98,1965.993333333333,1613.79068755317,18,6.0,2025-01-28 19:19:53.950533,2025-09-16 19:19:53.937529,48,230,325,33,F,Chicago,Silver,0
2,3333.9900000000002,1666.9950000000001,927.0947718814945,9,4.5,2025-01-22 19:19:53.936529,2025-05-28 19:19:53.945531,159,126,326,46,M,Phoenix,Gold,1
1,229.11,229.11,0.0,3,3.0,2025-08-20 19:19:53.938529,2025-08-20 19:19:53.938529,75,0,327,20,F,Phoenix,Silver,1
2,3093.5600000000004,1546.7800000000002,963.0511517048303,10,5.0,2025-02-26 19:19:53.935529,2025-06-24 19:19:53.929529,132,117,328,37,M,New York,Bronze,1
2,1782.2,891.1,458.770879633832,10,5.0,2025-10-04 19:19:53.940529,2025-10-15 19:19:53.939529,19,10,329,77,M,New York,Silver,1
4,4443.21,1110.8025,847.1954084064668,14,3.5,2024-12-13 19:19:53.929529,2025-10-11 19:19:53.948531,23,302,330,76,M,New York,Gold,0
3,5423.48,1807.8266666666666,1841.6478857081593,20,6.666666666666667,2025-01-15 19:19:53.942531,2025-08-13 19:19:53.932529,82,209,332,36,M,Los Angeles,Gold,0
2,691.22,345.61,168.13585043053726,4,2.0,2025-04-02 19:19:53.954921,2025-05-11 19:19:53.940529,176,38,333,43,M,Chicago,Gold,1
1,3263.61,3263.61,0.0,7,7.0,2025-02-09 19:19:53.943532,2025-02-09 19:19:53.943532,267,0,335,36,F,Los Angeles,Gold,1
1,46.44,46.44,0.0,1,1.0,2024-11-15 19:19:53.927531,2024-11-15 19:19:53.927531,353,0,336,37,F,Los Angeles,Silver,1
1,337.34,337.34,0.0,1,1.0,2025-05-02 19:19:53.935529,2025-05-02 19:19:53.935529,185,0,337,49,M,Chicago,Gold,1
3,7228.84,2409.6133333333332,2017.7024863277873,23,7.666666666666667,2024-12-27 19:19:53.942531,2025-10-05 19:19:53.949532,29,282,338,24,M,Houston,Gold,0
1,670.96,670.96,0.0,2,2.0,2025-10-04 19:19:53.929529,2025-10-04 19:19:53.929529,30,0,339,69,F,New York,Gold,1
1,3840.48,3840.48,0.0,8,8.0,2025-04-10 19:19:53.937529,2025-04-10 19:19:53.937529,207,0,340,58,M,New York,Silver,1
5,5501.860000000001,1100.372,917.9754423022438,24,4.8,2024-11-30 19:19:53.930529,2025-10-28 19:19:53.932529,6,332,341,50,M,Chicago,Gold,0
4,3968.9,992.225,1031.4125603753332,13,3.25,2025-01-13 19:19:53.928529,2025-07-01 19:19:53.929529,125,169,342,57,M,Los Angeles,Gold,0
3,6479.120000000001,2159.706666666667,775.6150143165961,17,5.666666666666667,2024-12-21 19:19:53.932529,2025-10-20 19:19:53.938529,14,303,343,56,M,Houston,Silver,0
3,3077.8599999999997,1025.9533333333331,400.53141965810033,14,4.666666666666667,2025-01-17 19:19:53.939529,2025-09-18 19:19:53.931529,46,243,344,35,M,Chicago,Bronze,0
2,816.07,408.035,110.04702835606238,5,2.5,2025-05-01 19:19:53.937529,2025-07-30 19:19:53.943532,96,90,345,57,F,New York,Bronze,1
1,3637.68,3637.68,0.0,8,8.0,2024-12-29 19:19:53.928529,2024-12-29 19:19:53.928529,309,0,346,18,F,Phoenix,Bronze,1
1,129.08,129.08,0.0,2,2.0,2024-11-17 19:19:53.943532,2024-11-17 19:19:53.943532,351,0,348,45,F,Phoenix,Bronze,1
2,1905.3899999999999,952.6949999999999,236.0393146278814,12,6.0,2024-12-19 19:19:53.935529,2025-09-30 19:19:53.939529,34,285,349,74,F,Chicago,Silver,0
1,2268.45,2268.45,0.0,5,5.0,2025-01-27 19:19:53.947530,2025-01-27 19:19:53.947530,280,0,350,42,M,New York,Gold,1
1,133.55,133.55,0.0,5,5.0,2025-01-27 19:19:53.939529,2025-01-27 19:19:53.939529,280,0,351,67,M,Houston,Gold,1
1,2599.38,2599.38,0.0,6,6.0,2025-05-29 19:19:53.937529,2025-05-29 19:19:53.937529,158,0,352,40,M,Phoenix,Gold,1
2,2100.05,1050.025,596.2112246930611,11,5.5,2025-02-15 19:19:53.950533,2025-05-19 19:19:53.930529,168,92,353,48,M,Houston,Bronze,1
1,828.48,828.48,0.0,3,3.0,2025-07-22 19:19:53.939529,2025-07-22 19:19:53.939529,104,0,355,59,F,Phoenix,Bronze,1
3,5959.639999999999,1986.5466666666664,382.6849480098912,23,7.666666666666667,2025-05-07 19:19:53.940529,2025-09-26 19:19:53.940529,38,142,356,52,F,Houston,Gold,0
2,3167.2599999999998,1583.6299999999999,1989.048949070887,8,4.0,2024-12-15 19:19:53.933530,2025-08-07 19:19:53.945531,88,235,357,24,M,Houston,Silver,0
2,1731.13,865.565,689.3796141822008,12,6.0,2025-05-25 19:19:53.933530,2025-07-06 19:19:53.928529,120,41,358,77,F,Phoenix,Gold,1
3,5545.8,1848.6000000000001,1514.4440453182813,14,4.666666666666667,2025-03-04 19:19:53.932529,2025-09-24 19:19:53.953922,40,204,359,33,M,New York,Silver,0
3,1231.13,410.3766666666667,55.52244981386658,12,4.0,2025-03-11 19:19:53.935529,2025-10-14 19:19:53.932529,20,216,360,43,F,Houston,Gold,0
2,1931.75,965.875,1262.0512541295618,5,2.5,2025-04-11 19:19:53.931529,2025-06-23 19:19:53.940529,133,73,362,74,M,Phoenix,Gold,1
2,5351.48,2675.74,512.9918276152167,13,6.5,2025-03-03 19:19:53.928529,2025-08-24 19:19:53.929529,71,174,363,69,M,Los Angeles,Gold,0
2,5962.57,2981.285,476.8798843000194,15,7.5,2024-12-13 19:19:53.938529,2025-04-13 19:19:53.930529,204,120,364,77,F,Los Angeles,Silver,0
6,6253.68,1042.28,503.5078818052404,24,4.0,2024-11-05 19:19:53.932529,2025-10-28 19:19:53.950533,6,357,365,66,F,New York,Silver,0
3,4229.53,1409.8433333333332,1568.7472241356584,12,4.0,2024-12-30 19:19:53.936529,2025-07-26 19:19:53.934529,100,207,366,19,M,Chicago,Silver,0
2,940.25,470.125,13.739084758454583,5,2.5,2025-06-17 19:19:53.937529,2025-09-02 19:19:53.940529,62,77,367,18,F,Houston,Silver,1
3,4333.63,1444.5433333333333,845.8443258858767,17,5.666666666666667,2025-01-12 19:19:53.943532,2025-10-13 19:19:53.933530,21,273,369,79,M,New York,Silver,0
2,1669.8300000000002,834.9150000000001,1093.2224390534618,9,4.5,2024-12-03 19:19:53.934529,2025-05-29 19:19:53.931529,158,176,370,29,F,Chicago,Silver,1
3,3627.49,1209.1633333333332,1131.5732528799597,10,3.3333333333333335,2025-01-06 19:19:53.934529,2025-08-14 19:19:53.946533,81,220,371,22,M,Chicago,Silver,0
3,1786.92,595.64,473.17645683190955,11,3.6666666666666665,2025-01-24 19:19:53.942531,2025-04-11 19:19:53.936529,206,76,372,54,F,New York,Gold,1
3,7576.27,2525.4233333333336,1740.5235870373415,19,6.333333333333333,2024-12-31 19:19:53.930529,2025-03-24 19:19:53.949532,224,83,373,49,M,New York,Silver,0
4,3716.05,929.0125,756.8860358677961,21,5.25,2024-12-15 19:19:53.934529,2025-10-08 19:19:53.932529,26,296,375,72,M,New York,Gold,0
3,3468.4199999999996,1156.1399999999999,1070.6880123079738,10,3.3333333333333335,2025-01-29 19:19:53.929529,2025-09-05 19:19:53.928529,59,218,376,26,F,Houston,Gold,0
2,2004.65,1002.325,325.5024645836035,5,2.5,2025-06-08 19:19:53.931529,2025-08-21 19:19:53.938529,74,74,378,52,F,Phoenix,Bronze,1
2,5882.8099999999995,2941.4049999999997,1367.1980324920012,13,6.5,2025-01-29 19:19:53.937529,2025-02-19 19:19:53.943532,257,21,379,36,F,Chicago,Silver,1
1,1307.04,1307.04,0.0,3,3.0,2025-04-29 19:19:53.927531,2025-04-29 19:19:53.927531,188,0,380,65,F,Chicago,Silver,1
3,5805.84,1935.28,1850.519852581971,15,5.0,2024-12-06 19:19:53.953922,2025-06-23 19:19:53.946533,133,198,381,33,F,Chicago,Bronze,0
3,1423.23,474.41,526.5655675222223,16,5.333333333333333,2024-12-03 19:19:53.952915,2025-05-13 19:19:53.932529,174,160,383,37,F,Houston,Silver,1
3,7539.75,2513.25,1655.062963726758,19,6.333333333333333,2025-02-01 19:19:53.933530,2025-05-20 19:19:53.934529,167,108,384,41,F,Houston,Bronze,0
1,2064.72,2064.72,0.0,6,6.0,2025-04-17 19:19:53.928529,2025-04-17 19:19:53.928529,200,0,385,71,F,New York,Silver,1
1,2522.4,2522.4,0.0,8,8.0,2025-10-26 19:19:53.928529,2025-10-26 19:19:53.928529,8,0,386,73,F,Phoenix,Gold,1
6,5039.08,839.8466666666667,903.8017194864516,23,3.8333333333333335,2024-11-30 19:19:53.952915,2025-09-15 19:19:53.953922,49,289,387,50,M,New York,Gold,0
1,116.13,116.13,0.0,1,1.0,2025-01-16 19:19:53.936529,2025-01-16 19:19:53.936529,291,0,388,41,M,Phoenix,Bronze,1
1,159.69,159.69,0.0,3,3.0,2025-03-21 19:19:53.928529,2025-03-21 19:19:53.928529,227,0,389,69,F,New York,Gold,1
1,379.89,379.89,0.0,3,3.0,2024-12-02 19:19:53.934529,2024-12-02 19:19:53.934529,336,0,390,28,M,Los Angeles,Gold,1
3,4538.49,1512.83,1539.4606510398373,10,3.3333333333333335,2025-04-15 19:19:53.954921,2025-09-11 19:19:53.929529,53,148,391,66,F,Chicago,Gold,0
2,6050.88,3025.44,762.1479730341085,15,7.5,2025-02-26 19:19:53.927531,2025-07-31 19:19:53.943532,95,155,392,25,F,Chicago,Gold,0
4,4399.16,1099.79,702.3903783509568,14,3.5,2024-11-20 19:19:53.933530,2025-09-10 19:19:53.940529,54,294,393,53,M,Houston,Silver,0
1,157.72,157.72,0.0,1,1.0,2025-02-21 19:19:53.944533,2025-02-21 19:19:53.944533,255,0,394,55,F,Los Angeles,Silver,1
1,2884.49,2884.49,0.0,7,7.0,2025-04-20 19:19:53.929529,2025-04-20 19:19:53.929529,197,0,395,57,F,Chicago,Bronze,1
3,2421.38,807.1266666666667,286.17535748791045,18,6.0,2024-12-15 19:19:53.927531,2025-10-17 19:19:53.942531,17,306,396,37,M,Houston,Gold,0
1,1464.42,1464.42,0.0,3,3.0,2025-03-09 19:19:53.933530,2025-03-09 19:19:53.933530,239,0,397,79,M,Los Angeles,Gold,1
1,249.57,249.57,0.0,9,9.0,2025-06-23 19:19:53.938529,2025-06-23 19:19:53.938529,133,0,398,52,F,Chicago,Gold,1
1,298.04,298.04,0.0,1,1.0,2025-10-11 19:19:53.931529,2025-10-11 19:19:53.931529,23,0,399,65,M,New York,Bronze,1
1,89.32,89.32,0.0,7,7.0,2024-12-24 19:19:53.931529,2024-12-24 19:19:53.931529,314,0,400,79,M,Phoenix,Silver,1
3,4580.64,1526.88,1024.919977364087,14,4.666666666666667,2025-05-23 19:19:53.929529,2025-08-21 19:19:53.942531,74,90,401,42,F,Los Angeles,Gold,0
2,1470.47,735.235,599.01136754656,14,7.0,2025-07-14 19:19:53.943532,2025-09-07 19:19:53.949532,57,55,402,52,M,Houston,Silver,1
1,3171.14,3171.14,0.0,7,7.0,2024-12-25 19:19:53.939529,2024-12-25 19:19:53.939529,313,0,403,42,M,Los Angeles,Bronze,1
2,1050.87,525.435,655.2263566508906,8,4.0,2025-03-15 19:19:53.930529,2025-08-16 19:19:53.939529,79,154,404,46,F,Houston,Silver,1
3,5607.38,1869.1266666666668,1712.429366290281,16,5.333333333333333,2024-11-24 19:19:53.928529,2025-05-05 19:19:53.943532,182,162,405,35,M,Los Angeles,Gold,0
3,7369.04,2456.346666666667,908.4241102223859,17,5.666666666666667,2025-01-05 19:19:53.935529,2025-04-27 19:19:53.932529,190,111,406,63,M,Houston,Silver,0
4,5370.95,1342.7375,594.8671704044525,20,5.0,2024-11-05 19:19:53.943532,2025-10-24 19:19:53.930529,10,352,407,35,F,Chicago,Silver,0
1,2902.69,2902.69,0.0,7,7.0,2025-02-01 19:19:53.931529,2025-02-01 19:19:53.931529,275,0,408,19,F,New York,Bronze,1
1,2303.91,2303.91,0.0,9,9.0,2025-01-25 19:19:53.930529,2025-01-25 19:19:53.930529,282,0,410,52,M,New York,Bronze,1
1,100.74,100.74,0.0,1,1.0,2025-01-31 19:19:53.927531,2025-01-31 19:19:53.927531,276,0,413,58,M,Los Angeles,Silver,1
